Country Name,Country Code,Series Name,Series Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.348641696,6.147130742,5.038838071,7.261594628,8.40253419,12.3487196,2.753202239,2.438990605,4.219903466,2.954568298,0.890093541,-1.418183803,-0.104633261,-0.798649886,2.061596194,2.814544738,3.103729448,1.672440969,3.297744353,15.32525893,9.442841401,2.44651943
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.173525497,0.003630734,0.14727059,0.39442119,0.357635468,0.369860709,0.353678972,0.36009106,0.301750302,0.379833996,0.170710385,0.078540899,0.010424642,0.068279371,0.321379662,0.444411188,0.561284423,0.401631027,0.364739358,0.31342864,0.341861486,..
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,386.6911239,444.1990675,525.7973251,612.2526486,731.6922951,866.2839998,875.7489362,952.2746163,1088.981528,1192.80263,1305.660097,1431.563965,1547.320104,1675.195557,1826.353917,2036.673776,2225.877055,2081.739142,2167.403242,2325.0305,2429.748535,2627.879697
Cambodia,KHM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,54.22862402,60.81835737,61.03991636,64.67232933,61.13658699,61.77878568,46.21099501,50.22654285,49.92117726,53.28500259,56.62056577,56.62954803,55.98122031,56.43183772,56.30005367,55.47139736,55.44686797,59.92179794,72.36103464,72.20706068,66.89266606,71.36358417
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,65.84634508,70.53312369,72.51204891,75.67640499,72.56343683,68.61472499,56.07695401,59.77185775,59.8693279,63.45523083,68.26698699,67.8253605,66.1283765,66.27271788,64.85539763,62.96625806,60.2898111,62.18359841,73.81881187,73.66657208,67.31417634,72.08342554
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.941746118,4.319336774,6.61525912,5.810685505,8.708827706,24.09685193,-1.241717542,3.996395281,5.478447496,2.934316093,2.941625095,3.855688614,1.223931955,3.019139751,2.912635574,2.459085154,1.942575008,2.940295143,2.920734776,5.343702649,2.127467966,..
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.652008533,-0.407748282,-0.393915474,-0.345979184,-0.363606304,-0.298690915,-0.560373843,-0.50098443,-0.304419667,-0.103577204,-0.136436149,0.023174802,0.063348144,0.20619081,0.093509652,0.110921673,-0.075488649,-0.209065959,-0.131522253,-0.098023042,0.044493821,..
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,988.2412768,1133.393267,1142.624663,1191.45459,1325.672482,1492.142698,1461.389992,1398.58702,1513.96057,1449.098744,1575.928821,1649.443391,1415.000097,1441.720173,1496.089518,1610.696416,1555.226605,1555.603707,1672.326573,1604.87727,1736.860911,1762.368351
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.43691146,20.54757371,22.2454564,24.17909406,26.9786418,27.00836547,19.58241528,22.3688903,24.22968662,23.87672384,23.63910867,23.60997553,20.98914963,18.94997876,18.35109858,18.73625347,19.85009075,15.23573698,16.50888404,19.32181332,16.6141432,14.73718985
Cameroon,CMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.80628113,21.29016872,22.75222495,22.92534012,26.23704906,29.91605169,22.59369207,24.8696951,27.29230098,26.15928888,26.03542768,27.22241378,24.5509972,21.68865277,20.84792302,21.85134941,23.5284225,18.50309438,20.22195068,21.96478924,20.60358498,21.14898551
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.623163557,0.23364738,2.013539502,5.11757816,0.921402246,5.337806276,3.043618479,1.275380462,2.939699463,2.735296775,2.05034718,1.854898504,2.676235314,0.874190383,0.64040915,1.068858113,2.452802141,2.437608822,2.271857625,6.247677133,7.382813843,4.530612673
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.429470658,-0.359356344,-0.182024568,-0.24470523,-0.326108962,-0.55211091,-0.474782139,-0.736971438,-0.66168797,-0.588517427,-0.532237291,-1.059252381,-0.989914,-1.061213017,-1.091505051,-1.401801467,-1.561823249,-1.513679743,-1.394088745,-1.379629254,-1.400436401,..
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,28301.86459,32145.54126,36383.66001,40504.0371,44660.08389,46710.25269,40874.88319,47560.6666,52223.85884,52670.34473,52638.11872,50960.84312,43594.1941,42314.06158,45129.62812,46539.17616,46352.86934,43537.8393,52886.66164,56256.80073,54220.3285,54282.61761
Canada,CAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.8659852,37.32777131,36.85670732,35.40245922,34.22955516,34.39500555,28.51583432,29.16738193,30.67839192,30.35302552,30.33193867,31.73657587,31.84996096,31.50257241,31.45441015,32.32540373,32.35269582,29.47364723,31.1750783,33.94319067,33.3498761,32.46133534
Canada,CAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.97410942,32.86464868,32.90242569,32.64970526,32.05386458,32.62860281,29.95855751,31.04073957,31.82034685,32.24252342,31.89913623,32.64208628,34.3149411,33.86111211,33.6466507,34.27448212,33.81878946,31.68312373,31.07175842,33.37443089,33.28245524,32.71769865
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.758563214,1.857258719,2.213552034,2.002025395,2.138383993,2.370270674,0.299466803,1.776871541,2.912135089,1.515678231,0.938291898,1.906635907,1.125241361,1.428759547,1.596884129,2.268225672,1.949269024,0.716999632,3.395193185,6.802801153,3.879001598,2.381583833
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.053076744,0.876447499,0.82872504,1.034956574,1.007010698,1.041372657,1.127075911,0.936318219,1.077175736,1.113016248,1.061421752,1.17550385,1.26233685,1.240411639,1.089681149,0.963971078,0.994933546,1.013182282,0.962336957,0.780681551,0.822420537,..
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,4773.401775,6120.591521,7480.32331,9318.656553,10346.41382,10683.21888,10098.80172,12632.87047,14487.39278,15241.907,15683.54864,14529.67672,13433.9203,13649.85205,14879.90862,15659.48087,14495.71672,13114.81547,16206.83255,15405.61658,17067.03648,16709.8894
Chile,CHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.06097453,39.68574951,40.17557201,43.8656742,45.1298519,41.16256079,37.1156348,37.90399432,37.68978027,33.8455905,32.08746359,33.00390297,29.19107949,27.92315811,28.33137683,28.52904474,27.87466776,31.33039024,31.99279527,35.60662827,30.81106207,33.72332117
Chile,CHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.63244506,30.20361054,31.88696223,29.84596084,31.84717282,39.51406545,29.57039617,31.81368582,34.79186253,34.31055239,33.05582436,32.63072516,30.15803099,28.13470298,27.69478213,29.64800589,29.73708681,26.85247332,32.88461106,39.59498947,29.91366161,30.13653607
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.810178757,1.054738714,3.052576214,3.392017337,4.407799384,8.71626873,0.353045178,1.41071108,3.341216943,3.007448402,1.78955554,4.718675279,4.348773532,3.786193559,2.182718469,2.434889814,2.557544757,3.045490848,4.524568383,11.64386671,7.581682514,4.297638916
Chile,CHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.761611938,0.691341698,0.842383623,0.613005877,0.406370878,0.431912959,0.602584422,0.67960453,0.452553362,0.331102103,0.36374253,0.447516918,0.424871743,0.402406216,0.40628159,0.412769765,-0.016121579,0.044044506,0.161427185,0.132084325,0.136159942,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,497.1170892,565.4522846,710.74676,807.7566451,925.6403383,1163.831958,1226.169761,1683.161824,1950.925042,2185.117677,2359.517365,2546.384645,2577.568853,2735.060438,2956.109921,3222.310031,3440.900254,3534.039535,3704.193559,4147.697772,4323.35032,4717.290287
Vietnam,VNM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,56.67325791,59.73104141,63.69949267,67.71681433,70.5178746,70.33669194,62.60888407,54.17584597,61.18015572,63.4739249,66.80044599,69.59857595,72.92285184,74.10728626,81.76252184,84.42345608,85.15758741,84.38159801,93.85020713,93.42012904,86.46741924,..
Vietnam,VNM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.65469652,73.28545645,67.01535337,70.59680754,84.08750939,83.98078769,72.09743366,59.80184157,64.08042222,59.75019184,64.04590887,65.8119455,71.99137636,71.30222172,79.21756182,80.24048069,79.54662762,78.86426481,92.82562571,89.7334901,78.35065203,..
Vietnam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.234648173,7.754947487,8.284572431,7.418017151,8.344448898,23.11544835,6.7169827,9.207466488,18.67773228,9.094703396,6.592674759,4.084554466,0.631200905,2.66824817,3.520256888,3.539628059,2.795823675,3.220934367,1.834715548,3.1565075,3.252892827,3.621092739
Vietnam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.126424372,0.150153518,0.484037668,0.405120254,0.251871973,0.165260822,0.271775961,0.148407876,0.189088449,0.267358661,0.250577271,-0.022347357,0.063808225,0.226832524,0.211102173,0.033082962,0.039987404,-0.038989063,-0.117782436,-0.046132095,-0.036380734,..
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,3671.123293,4168.660654,5284.25678,6001.332948,7222.054036,9423.965626,9881.395731,12641.05768,15132.26757,16259.59408,18335.25948,18322.42768,17125.90168,17009.75842,19184.65026,19249.94047,18315.7317,15757.5356,17881.81872,20818.61461,23019.42216,23906.5133
Uruguay,URY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.43242014,32.1122956,30.40401982,30.2975044,29.09048725,30.20302397,27.09921575,26.34299454,26.42214942,25.91962942,23.35313642,23.54266161,22.47785125,26.9316576,25.93118106,26.42154394,27.90536958,26.18828062,32.9446052,33.33161301,28.14030123,28.76077192
Uruguay,URY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.32677945,29.36439248,28.47367651,31.67407011,30.11996059,35.00507104,26.29520351,25.35604266,26.82488459,29.14152474,26.36471005,25.54496245,22.85038956,21.53890078,20.44682314,21.36976654,21.83946453,21.54359269,25.37043582,27.69918209,24.77068583,23.70414487
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.37973017,9.157605075,4.69927739,6.397649744,8.114645612,7.877073747,7.062218744,6.69870887,8.092832063,8.097765806,8.57513504,8.877353332,8.666269871,9.639413476,6.218093826,7.606533604,7.881988709,9.756406361,7.747914023,9.104379831,5.869103599,4.849143666
Uruguay,URY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.711256564,0.590961158,0.777662575,0.898599565,0.835530937,0.845082819,0.789260983,0.824986041,0.957096934,0.709167778,0.804738224,0.991879582,0.994889319,1.048521757,1.04009223,1.02414608,1.028297067,1.054964304,1.045971751,1.085829616,0.964887142,..
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,39490.30239,41724.6412,44123.39965,46301.98765,48050.22741,48570.05943,47194.95009,48642.63121,50024.88123,51708.39406,53297.38629,55153.39402,56849.46979,57976.6282,60047.71907,62875.66614,65227.95659,64401.50744,71307.40173,77860.91129,82304.62043,85809.90038
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.035652405,9.628747873,9.98205641,10.64138951,11.4637893,12.42584392,10.93221906,12.34135543,13.56346378,13.64405127,13.55349188,13.50821421,12.41114863,11.88815923,12.17748103,12.28711076,11.78919741,10.07365563,10.7909782,11.60222792,11.01151129,10.89687506
United States,USA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.59164488,14.81930878,15.65650093,16.3338963,16.54822627,17.4419436,13.82730858,15.87852751,17.27901479,17.03778831,16.3878144,16.39835512,15.2770653,14.56443856,14.9478572,15.15824837,14.46928321,13.00612224,14.42267783,15.28946191,13.88785186,13.99111664
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075,1.233584396,4.697858864,8.002799821,4.116338384,2.949525205
United States,USA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.08044035,-0.233039826,-0.060543258,0.490835488,0.374478042,0.582659543,0.447313607,0.438403934,0.591247261,0.632442117,0.643072605,0.582419634,0.662890196,0.385635316,0.262138307,0.386239082,0.118298575,-0.027899733,-0.014424653,0.008700687,0.029424749,..
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,34442.68754,40366.88867,42104.78844,44512.45903,50397.6855,47396.12021,38744.13169,39598.95712,42109.64188,42490.14655,43419.03526,47426.62098,44983.88552,40988.10442,40629.23403,43315.48745,42794.00226,40404.80622,46926.47574,46062.99141,49200.81015,52636.78659
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.05649057,24.07228892,25.27151047,27.51212944,25.51156032,27.50596135,26.88155103,28.85674267,31.38759406,30.61856843,30.28942477,28.57621473,27.84595067,28.90233952,30.89035103,31.58011136,31.63478028,29.66979576,29.18027479,33.56719447,31.97941122,30.63771905
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.18303249,26.37942232,27.40920637,29.40229804,27.45279312,29.19264558,28.122833,30.4160323,32.17780692,31.6074143,31.70968714,30.51858939,29.35759902,30.79805889,32.231299,32.96253689,33.03035336,29.11134184,29.40426184,35.31333567,33.05292704,31.76978235
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.376500385,1.390397567,2.08913649,2.455661664,2.386561508,3.521408563,1.961731736,2.492654725,3.856112447,2.573234797,2.291666667,1.451120163,0.368046842,1.008417368,2.557755776,2.292839903,1.738104601,0.989486704,2.518371096,7.922048831,6.793967068,3.271572946
United Kingdom,GBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.271250725,0.140847534,0.12418776,0.667080104,0.574654937,0.492879868,0.121949501,0.411818206,0.351707608,0.402270734,0.486201435,0.415347636,0.503706396,0.347932637,0.380680293,0.077085562,0.526694298,0.483050257,0.489994138,0.533176064,0.514935672,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,1076.481567,1401.018066,1875.335083,2366.494141,3160.327637,4017.806641,2607.087646,3039.632324,3656.697998,3951.342285,4129.896973,3054.908203,2094.473877,2158.461182,2604.287598,3059.051758,3619.861572,3709.769287,4775.945801,4199.670898,5139.598145,5389.473145
Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,52.54313064,58.69683172,47.72973268,43.21862312,41.28991114,43.25986886,42.9288247,46.45653833,49.40615693,47.38283156,42.89738267,48.59296182,52.59767951,49.29861946,48.12491635,45.23523566,41.23169126,38.82164629,40.68834048,35.44511534,28.30046827,29.41021398
Ukraine,UKR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,50.04705161,51.28487683,46.91783742,45.96242952,46.75664953,50.91202329,44.54733792,49.27319213,55.39891697,55.2399568,51.10428678,52.09882067,55.20893679,56.22258546,55.91006656,53.96457941,49.27954304,40.33480609,42.00962089,51.95139865,49.20914592,48.34279735
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.179677819,9.048067861,13.56957649,9.052524911,12.83877962,25.22646171,15.88119246,9.372931051,7.955724663,0.568727972,-0.238948626,12.07185629,48.69986464,13.9127102,14.43832275,10.95185594,7.886717456,2.732492094,9.363139177,20.18363666,12.84902228,6.501984647
Ukraine,UKR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.363617957,-0.471536189,-0.285366565,-0.036877617,0.172825918,0.042514395,-0.302319407,0.013131719,-0.070431463,-0.092274904,-0.77728498,-2.020833492,-1.95953238,-1.853331923,-1.867417812,-1.872179389,-1.428376198,-1.163936496,-1.126984,-1.949324608,-1.429823399,..
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,29659.54286,33376.71523,38719.31383,44342.60483,45854.73252,50054.17007,37803.06637,43696.67126,50789.05054,52034.47625,52023.5171,51381.40699,43534.99727,41326.40182,42340.59172,45689.857,44251.45414,37173.87541,43360.0211,49899.0653,49040.69475,49377.56434
United Arab Emirates,ARE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,55.92319922,63.56772981,67.58531139,68.62779767,72.3840975,78.8678887,79.65331786,79.39267346,87.53860245,97.63496338,98.00758609,97.25257065,96.82780563,97.66312109,97.85430603,93.71698102,96.85959993,100.2301589,102.4030841,103.8122523,108.6108714,..
United Arab Emirates,ARE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.37697028,53.05488271,51.96756025,50.84287191,64.41405537,69.64565532,73.8086265,59.49942345,59.85405957,62.33550724,63.09289637,66.43501435,72.64843107,73.31370808,73.06650085,65.92579627,73.20851889,85.0503935,83.70584849,85.13320941,93.72166461,..
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,12.25042024,1.561813174,0.877983288,0.877346596,0.6622689,1.101118364,2.346268657,4.069966084,1.617488089,1.966825578,3.068633793,-1.931081148,-2.079403179,0.179935336,5.291226044,1.626708372,1.663365102
United Arab Emirates,ARE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.994650185,0.768757999,0.875413299,0.923421085,0.975391388,0.696017921,0.919041455,0.801757872,0.912175715,0.863251448,0.894792199,0.768908918,0.748049259,0.549646139,0.601949751,0.689255595,0.667538404,0.592605352,0.597572148,0.744183302,0.677530944,..
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,4637.882185,5960.778989,7303.013889,7953.07848,9711.223761,10843.50369,9012.999458,10622.70204,11300.78522,11713.28498,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.835063,9215.440499,8638.739038,9743.212778,10674.50416,13105.6585,15473.28726
Turkiye,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.0061779,23.62475321,21.87626756,22.39483394,21.88952569,23.56629093,23.37019915,21.19413332,22.99370125,24.36087552,23.79300951,25.2055417,24.53127734,23.08350913,26.03942234,31.23269623,33.07421606,29.12079018,35.74369611,38.58420218,31.91583569,28.04506918
Turkiye,TUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.21891973,25.20108494,24.26608949,26.36803713,25.96129105,26.98196297,23.4168678,25.50033191,30.31047438,28.46992714,28.73428929,28.56075947,26.55726626,25.2446771,29.72274641,31.38152231,30.11907684,32.22296559,35.33874785,42.58592751,34.36076902,27.77671527
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,21.60243845,8.598261681,8.179160368,9.597242123,8.75618091,10.44412838,6.250976631,8.566444206,6.471879671,8.891569965,7.493090305,8.854572714,7.670853648,7.775134153,11.14431108,16.3324639,15.17682157,12.27895745,19.59649269,72.30883599,53.85940876,58.50645073
Turkiye,TUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.766690612,-0.833764553,-0.601551175,-0.590213001,-0.819362879,-0.823874354,-1.030790567,-0.915285528,-0.959997058,-1.22053194,-1.249932528,-1.086035967,-1.495309711,-2.007214785,-1.786376357,-1.315199852,-1.378181696,-1.143882632,-1.136792779,-1.032234788,-1.011080384,..
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2725.864315,3067.419364,3146.826074,3322.569336,3726.916729,4255.05008,4080.090324,4291.861209,4420.647722,4297.267825,4369.793458,4458.978955,4014.947737,3847.803544,3619.032473,3628.103665,3528.872133,3548.653637,3906.939263,3708.848124,3950.375342,4350.371797
Tunisia,TUN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.48356383,42.19807665,44.93229204,46.02851635,51.07822198,55.65282994,45.03981103,47.95972869,46.05465377,45.91284777,44.88970532,42.94746512,38.39983876,38.29529558,41.72078638,45.48548265,45.95049333,37.98343293,41.76758301,50.978832,53.67330703,48.43497145
Tunisia,TUN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.90677688,44.72726805,45.31895584,47.91241406,52.981179,58.69083028,47.97706775,52.19128114,54.05172553,55.63787616,54.06525136,53.15963874,48.8486919,48.79736879,54.08801949,58.3862531,56.38155214,46.35483393,51.87138051,64.84878461,59.24156528,56.55459101
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.712592475,3.63228005,2.017786414,3.225253374,2.966944325,4.345028076,3.664903306,3.338979636,3.24002842,4.611844322,5.316235313,4.625550995,4.437371273,3.629399374,5.308848396,7.30759176,6.720075329,5.634151159,5.706350208,8.306461244,9.328995975,7.206616572
Tunisia,TUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.317870796,0.148958027,0.024227452,0.20851244,0.158262476,0.099821232,0.059611708,-0.063976362,-0.353741795,-0.721316934,-0.902563274,-0.851661503,-0.960177004,-1.139722347,-1.023490548,-0.868207276,-0.877084732,-0.594325781,-0.756551981,-0.594559073,-0.630951107,..
Trinidad & Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,8445.046535,9871.034198,12346.43731,14152.66074,16606.67536,21298.99453,14634.0565,16815.42474,19151.08702,20332.13895,21304.97765,21908.30178,19887.23374,17449.16235,17578.64178,17575.80428,17293.47301,15358.8613,17679.18126,20874.37683,18639.25924,19314.71634
Trinidad & Tobago,TTO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad & Tobago,TTO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad & Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.811106244,3.72154939,6.874534596,8.329603515,7.894388348,12.03034455,6.978087253,10.54920032,5.107132893,9.260281371,5.199817405,5.684418146,4.661215981,3.070667425,1.880384402,1.018569302,1.00054293,0.598986331,2.059227469,5.828386385,4.629302424,0.526884626
Trinidad & Tobago,TTO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.250032127,-0.06832727,-0.121956371,-0.237762183,-0.188574344,-0.11730054,-0.141767442,-0.050823182,0.141080409,0.104277603,0.093686096,0.247864336,0.279361039,0.27725777,0.269299239,0.230739146,0.081590556,0.110414088,0.239110738,0.348423749,0.401362389,..
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2347.540013,2641.562687,2867.703834,3331.320435,3918.528174,4309.135093,4135.43987,4973.862888,5373.623283,5725.528028,6018.082447,5801.197892,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939,7057.207548,6909.352818,7195.101309,7345.13569
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,61.52255163,65.97185734,68.4027169,68.67534203,68.87227517,71.41641811,64.43861249,66.48617316,70.85490938,68.95123563,67.17114107,68.39413516,67.63669027,67.07088397,66.67283247,64.8380969,59.51889062,51.49442661,58.55938918,65.37276419,65.44456294,70.06388855
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,55.17026807,61.44001638,69.45114993,65.41160416,61.00095182,69.02059343,54.83080636,60.76434948,68.82049784,68.72370288,65.2911331,62.51136028,57.20297188,53.50434332,54.21859497,56.00376783,50.17062409,46.30631664,58.69355544,67.48594789,63.37955121,66.71085654
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.804349946,2.759149262,4.540369196,4.63747436,2.241540953,5.468489496,-0.845716092,3.247588424,3.808790581,3.014899503,2.184886185,1.895141819,-0.900424963,0.188149704,0.665631893,1.063897542,0.706728601,-0.845937147,1.230395413,-1.610680305,8.478051744,1.365805408
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.145084381,-0.717405677,-0.870126605,-1.130200148,-1.112847924,-1.272093296,-1.42447114,-1.442788363,-1.133533716,-1.216630697,-1.311682701,-0.906386316,-0.995044947,-0.991300225,-0.754879415,-0.799416125,-0.491406113,-0.578270495,-0.568779886,-0.393339306,-0.280302882,..
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,49335.74563,54659.45715,56242.89336,59011.03246,64989.15533,74175.19279,71568.31239,76531.37282,90476.75897,85836.20768,87304.33058,88724.99107,83806.4476,82153.07454,82254.37705,85217.36915,84121.93103,85897.78433,93664.77367,94394.51068,100631.8028,103669.872
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.72071843,51.2999853,53.85417403,56.60918522,61.55281455,63.12931869,58.00966904,64.83762827,66.44992365,67.77737305,72.06821362,65.33727002,63.82895575,66.81772593,66.34849019,67.4781861,66.96539368,64.09555716,71.11923292,76.13976777,73.33315877,72.15894477
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.61477788,44.21710916,48.40699811,49.63596956,51.77904322,53.64868145,51.76631573,55.22749551,59.10634951,58.67648741,61.62549479,54.87615317,53.30952661,56.74819859,57.27331723,56.95031822,57.1622185,57.69042098,58.89702837,62.36093098,61.98684348,61.93620375
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.638272931,0.802908731,1.171954203,1.059509283,0.732350603,2.426041171,-0.480481936,0.688238707,0.231349208,-0.692552018,-0.217323155,-0.013202539,-1.143908672,-0.434618664,0.53378784,0.936335464,0.36288618,-0.725874933,0.581814168,2.835027986,2.13540088,1.06234042
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.246109486,1.227339864,1.196782112,1.268117428,1.234408855,1.222245216,1.307721257,1.258594275,1.300342083,1.418336034,1.401140213,1.402652621,1.326494217,1.28985405,1.242316484,1.319481969,1.310975432,1.176240206,1.115375638,1.159745336,1.071443915,..
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,37292.42143,42758.20155,43378.61521,46531.60011,53568.56455,55817.43927,46707.86732,52542.82741,60379.77482,57749.82513,60844.27671,59583.714,51197.95293,51820.39725,53300.85873,54181.90698,51773.04646,52653.75659,61174.96802,55296.93715,55567.08901,57723.2345
Sweden,SWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,40.33533438,42.71816798,45.33085355,47.59757294,47.72324692,49.01330792,43.4583447,44.87625196,45.41335849,44.83279957,42.73549446,43.45799096,43.70851741,42.91044742,43.89423569,45.89094492,48.24121382,44.25994298,47.29964596,53.88027813,55.38222478,54.60130844
Sweden,SWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.99248359,36.01735174,38.8366669,40.73226295,41.82318379,43.79459351,38.4995447,40.21479751,40.97696659,40.46487164,38.9043189,40.3646558,40.44865652,40.35335333,42.02701473,44.23875079,44.27986966,40.07083879,42.97834022,51.97473714,51.35865353,50.20968583
